time[s],setpoint[rad],velocity[rad]
  0.145000,5157.36621,5157.36621
  0.147500,5157.36621,5157.36621
  0.150000,5157.36621,5157.37256
  0.152500,5157.36621,5157.36670
  0.155000,5157.36621,5157.36035
  0.157500,5157.36621,5157.36621
  0.160000,5157.36621,5157.32812
  0.162500,5157.36621,5157.39062
  0.165000,5157.36621,5157.36328
  0.167500,5157.36621,5157.37402
  0.170000,5157.36621,5157.37402
  0.172500,5157.36621,5157.36621
  0.175000,5157.36621,5157.37256
  0.177500,5157.36621,5157.35986
  0.180000,5157.36621,5157.36621
  0.182500,5157.36621,5157.36621
  0.185000,5157.36621,5157.32812
  0.187500,5157.36621,5157.37402
  0.190000,5157.36621,5157.36328
  0.192500,5157.36621,5157.37402
  0.195000,5157.36621,5157.37402
  0.197500,4502.69385,5157.37256
  0.200000,4502.69385,5157.37256
  0.202500,4502.69385,4941.52783
  0.205000,4502.69385,4941.52783
  0.207500,4502.69385,4796.85645
  0.210000,4502.69385,4699.84180
  0.212500,4502.69385,4634.89209
  0.215000,4502.69385,4562.08252
  0.217500,4502.69385,4542.51074
  0.220000,4502.69385,4529.37988
  0.222500,4502.69385,4529.37988
  0.225000,4502.69385,4520.58740
  0.227500,4502.69385,4514.68506
  0.230000,4502.69385,4510.72656
  0.232500,4502.69385,4508.08154
  0.235000,4502.69385,4505.11475
  0.237500,4502.69385,4505.11475
  0.240000,4502.69385,4504.32666
  0.242500,4502.69385,4503.77686
  0.245000,4502.69385,4503.44385
  0.247500,4502.69385,4503.17041
  0.250000,4502.69385,4502.90674
  0.252500,4502.69385,4502.90674
  0.255000,4502.69385,4502.84180
  0.257500,4502.69385,4502.79639
  0.260000,4502.69385,4502.74072
  0.262500,4502.69385,4502.74072
  0.265000,4502.69385,4502.70117
  0.267500,4502.69385,4502.71240
  0.270000,4502.69385,4502.71240
  0.272500,4502.69385,4502.70410
  0.275000,4502.69385,4502.70166
  0.277500,4502.69385,4502.69385
  0.280000,4502.69385,4502.69824
  0.285000,4502.69385,4502.69727
  0.285000,4502.69385,4502.72119
  0.287500,4502.69385,4502.72119
  0.290000,4502.69385,4502.66064
  0.292500,4502.69385,4502.66064
  0.295000,4502.69385,4502.71875
  0.297500,4502.69385,4502.66064
  0.300000,4502.69385,4502.72119
  0.302500,4502.69385,4502.72119
  0.305000,4502.69385,4502.69043
  0.307500,4502.69385,4502.69727
  0.310000,4502.69385,4502.69727
  0.312500,4502.69385,4502.68018
  0.315000,4502.69385,4502.68359
  0.317500,4502.69385,4502.68359
  0.320000,4502.69385,4502.69092
  0.322500,4502.69385,4502.65576
  0.325000,4502.69385,4502.65576
  0.327500,4502.69385,4502.70703
  0.330000,4502.69385,4502.69141
  0.332500,4502.69385,4502.69971
  0.335000,4502.69385,4502.69971
  0.337500,4502.69385,4502.69873
  0.340000,4502.69385,4502.69434
  0.342500,4502.69385,4502.68896
  0.345000,4502.69385,4502.69385
  0.347500,4502.69385,4502.68750
  0.350000,4502.69385,4502.69385
  0.352500,4502.69385,4502.69385
  0.355000,4502.69385,4502.68994
  0.357500,4502.69385,4502.69775
  0.360000,4502.69385,4502.69775
  0.362500,4502.69385,4502.69727
  0.365000,4502.69385,4502.69873
  0.367500,4502.69385,4502.69531
  0.370000,4502.69385,4502.69531
  0.372500,4502.69385,4502.69043
  0.375000,4502.69385,4502.69531
  0.377500,4502.69385,4502.64355
  0.380000,4502.69385,4502.71777
  0.382500,4502.69385,4502.71973
  0.385000,4502.69385,4502.70117
  0.387500,4502.69385,4502.70117
  0.390000,4502.69385,4502.72412
  0.392500,4502.69385,4502.70166
  0.395000,4502.69385,4502.70166
  0.397500,4502.69385,4502.69141
  0.400000,2130.53076,4502.68506
  0.402500,2130.53076,3720.64893
  0.405000,2130.53076,3720.64893
  0.407500,2130.53076,2845.00659
  0.410000,2130.53076,2609.46094
  0.412500,2130.53076,2609.46094
  0.415000,2130.53076,2345.73682
  0.417500,2130.53076,2345.73682
  0.420000,2130.53076,2274.78467
  0.422500,2130.53076,2227.22998
  0.425000,2130.53076,2195.34277
  0.427500,2130.53076,2173.98096
  0.430000,2130.53076,2159.65112
  0.432500,2130.53076,2150.04346
  0.435000,2130.53076,2139.30444
  0.437500,2130.53076,2136.40771
  0.440000,2130.53076,2136.40771
  0.442500,2130.53076,2134.46997
  0.447500,2130.53076,2133.18311
  0.447500,2130.53076,2133.18311
  0.450000,2130.53076,2132.29883
  0.452500,2130.53076,2131.33081
  0.455000,2130.53076,2131.07153
  0.457500,2130.53076,2130.77026
  0.460000,2130.53076,2130.77026
  0.462500,2130.53076,2130.69360
  0.465000,2130.53076,2130.60693
  0.467500,2130.53076,2130.57837
  0.470000,2130.53076,2130.54785
  0.472500,2130.53076,2130.55981
  0.475000,2130.53076,2130.55981
  0.477500,2130.53076,2130.54419
  0.480000,2130.53076,2130.53687
  0.482500,2130.53076,2130.53687
  0.485000,2130.53076,2130.53223
  0.487500,2130.53076,2130.53491
  0.490000,2130.53076,2130.52783
  0.492500,2130.53076,2130.52856
  0.495000,2130.53076,2130.52856
  0.497500,2130.53076,2130.53271
  0.500000,2130.53076,2130.53711
  0.502500,2130.53076,2130.52759
  0.505000,2130.53076,2130.52734
  0.507500,2130.53076,2130.53198
  0.510000,2130.53076,2130.52710
  0.512500,2130.53076,2130.52734
  0.515000,2130.53076,2130.53198
  0.517500,2130.53076,2130.53687
  0.520000,2130.53076,2130.53687
  0.522500,2130.53076,2130.52710
  0.525000,2130.53076,2130.52734
  0.527500,2130.53076,2130.53198
  0.530000,2130.53076,2130.53687
  0.532500,2130.53076,2130.52734
  0.535000,2130.53076,2130.52734
  0.537500,2130.53076,2130.53198
  0.540000,2130.53076,2130.52710
  0.542500,2130.53076,2130.52734
  0.545000,2130.53076,2130.52734
  0.547500,2130.53076,2130.53198
  0.550000,2130.53076,2130.53687
  0.552500,2130.53076,2130.52710
  0.555000,2130.53076,2130.52710
  0.557500,2130.53076,2130.53687
  0.560000,2130.53076,2130.53687
  0.562500,2130.53076,2130.52734
  0.565000,2130.53076,2130.53198
  0.567500,2130.53076,2130.53687
  0.570000,2130.53076,2130.52710
  0.572500,2130.53076,2130.52710
  0.575000,2130.53076,2130.52734
  0.577500,2130.53076,2130.53198
  0.580000,2130.53076,2130.52710
  0.582500,2130.53076,2130.52734
  0.585000,2130.53076,2130.52734
  0.587500,2130.53076,2130.53198
  0.590000,2130.53076,2130.53247
  0.592500,2130.53076,2130.52710
  0.595000,2130.53076,2130.52710
  0.597500,2130.53076,2130.52979
  0.600000,8834.16992,2130.52905
  0.602500,8834.16992,2130.52661
  0.605000,8834.16992,7480.75586
  0.607500,8834.16992,7480.75586
  0.610000,8834.16992,8560.91895
  0.612500,8834.16992,8560.91895
  0.615000,8834.16992,8711.39258
  0.617500,8834.16992,8809.38867
  0.620000,8834.16992,8823.01465
  0.622500,8834.16992,8823.01465
  0.625000,8834.16992,8829.16406
  0.627500,8834.16992,8831.93164
  0.630000,8834.16992,8833.71777
  0.632500,8834.16992,8833.97168
  0.635000,8834.16992,8834.07129
  0.637500,8834.16992,8834.12988
  0.640000,8834.16992,8834.15723
  0.642500,8834.16992,8834.15723
  0.645000,8834.16992,8834.15430
  0.647500,8834.16992,8834.16699
  0.650000,8834.16992,8834.16309
  0.652500,8834.16992,8834.16309
  0.655000,8834.16992,8834.17480
  0.657500,8834.16992,8834.16406
  0.660000,8834.16992,8834.17090
  0.662500,8834.16992,8834.17090
  0.665000,8834.16992,8834.17480
  0.667500,8834.16992,8834.16406
  0.670000,8834.16992,8834.17090
  0.672500,8834.16992,8834.16406
  0.675000,8834.16992,8834.17090
  0.677500,8834.16992,8834.17480
  0.680000,8834.16992,8834.17480
  0.682500,8834.16992,8834.18164
  0.685000,8834.16992,8834.15039
  0.687500,8834.16992,8834.15039
  0.690000,8834.16992,8834.23047
  0.692500,8834.16992,8834.18066
  0.695000,8834.16992,8834.18066
  0.697500,8834.16992,8834.12598
  0.700000,8834.16992,8834.14844
  0.702500,8834.16992,8834.12598
  0.705000,8834.16992,8834.12598
  0.707500,8834.16992,8834.19336
  0.710000,8834.16992,8834.19336
  0.712500,8834.16992,8834.17969
  0.715000,8834.16992,8834.17969
  0.717500,8834.16992,8834.16895
  0.720000,8834.16992,8834.16895
  0.722500,8834.16992,8834.16797
  0.725000,8834.16992,8834.17676
  0.727500,8834.16992,8834.16699
  0.730000,8834.16992,8834.17578
  0.732500,8834.16992,8834.17578
  0.735000,8834.16992,8834.16602
  0.737500,8834.16992,8834.16797
  0.740000,8834.16992,8834.16602
  0.742500,8834.16992,8834.16602
  0.745000,8834.16992,8834.16895
  0.747500,8834.16992,8834.17480
  0.750000,8834.16992,8834.16602
  0.755000,8834.16992,8834.17578
  0.755000,8834.16992,8834.16797
  0.757500,8834.16992,8834.16797
  0.760000,8834.16992,8834.17480
  0.762500,8834.16992,8834.16602
  0.765000,8834.16992,8834.16797
  0.767500,8834.16992,8834.17578
  0.770000,8834.16992,8834.17578
  0.772500,8834.16992,8834.16602
  0.775000,8834.16992,8834.16797
  0.777500,8834.16992,8834.16113
  0.780000,8834.16992,8834.17383
  0.782500,8834.16992,8834.17383
  0.785000,8834.16992,8834.17480
  0.787500,8834.16992,8834.16113
  0.790000,8834.16992,8834.13672
  0.792500,8834.16992,8834.13672
  0.795000,8834.16992,8834.15723
  0.797500,8834.16992,8834.19727
  0.800000,3694.60571,8834.17188
  0.802500,3694.60571,7139.76514
  0.805000,3694.60571,7139.76514
  0.807500,3694.60571,5242.61133
  0.810000,3694.60571,4732.25000
  0.812500,3694.60571,4390.16992
  0.815000,3694.60571,4160.85742
  0.817500,3694.60571,4007.12866
  0.820000,3694.60571,4007.12866
  0.822500,3694.60571,3904.10938
  0.825000,3694.60571,3788.79517
  0.827500,3694.60571,3788.79517
  0.830000,3694.60571,3757.71436
  0.832500,3694.60571,3736.90381
  0.835000,3694.60571,3713.60498
  0.837500,3694.60571,3707.34473
  0.840000,3694.60571,3703.17114
  0.842500,3694.60571,3700.32080
  0.845000,3694.60571,3698.40308
  0.847500,3694.60571,3698.40308
  0.850000,3694.60571,3696.33130
  0.852500,3694.60571,3695.75684
  0.855000,3694.60571,3695.75684
  0.857500,3694.60571,3695.38208
  0.860000,3694.60571,3695.14429
  0.862500,3694.60571,3694.81104
  0.865000,3694.60571,3694.80249
  0.867500,3694.60571,3694.80249
  0.870000,3694.60571,3694.66577
  0.872500,3694.60571,3694.65747
  0.875000,3694.60571,3694.65747
  0.877500,3694.60571,3694.63013
  0.880000,3694.60571,3694.63159
  0.882500,3694.60571,3694.59863
  0.885000,3694.60571,3694.59863
  0.887500,3694.60571,3694.61450
  0.890000,3694.60571,3694.61304
  0.892500,3694.60571,3694.61304
  0.895000,3694.60571,3694.60791
  0.897500,3694.60571,3694.60742
  0.900000,3694.60571,3694.60303
  0.902500,3694.60571,3694.60303
  0.905000,3694.60571,3694.63037
  0.907500,3694.60571,3694.59839
  0.910000,3694.60571,3694.59839
  0.912500,3694.60571,3694.56738
  0.915000,3694.60571,3694.60986
  0.917500,3694.60571,3694.60376
  0.920000,3694.60571,3694.61108
  0.922500,3694.60571,3694.61108
  0.925000,3694.60571,3694.60474
  0.927500,3694.60571,3694.60498
  0.930000,3694.60571,3694.61450
  0.932500,3694.60571,3694.61450
  0.935000,3694.60571,3694.59790
  0.937500,3694.60571,3694.60742
  0.940000,3694.60571,3694.58984
  0.942500,3694.60571,3694.58984
  0.945000,3694.60571,3694.60913
  0.947500,3694.60571,3694.54102
  0.950000,3694.60571,3694.67456
  0.952500,3694.60571,3694.67456
  0.955000,3694.60571,3694.60498
  0.957500,3694.60571,3694.60010
  0.960000,3694.60571,3694.60913
  0.962500,3694.60571,3694.60913
  0.965000,3694.60571,3694.60327
  0.967500,3694.60571,3694.60474
  0.970000,3694.60571,3694.59961
  0.972500,3694.60571,3694.61401
  0.975000,3694.60571,3694.60962
  0.977500,3694.60571,3694.60962
  0.980000,3694.60571,3694.59033
  0.982500,3694.60571,3694.59033
  0.985000,3694.60571,3694.61157
  0.987500,3694.60571,3694.61035
  0.990000,3694.60571,3694.60645
  0.992500,3694.60571,3694.60645
  0.995000,3694.60571,3694.60376
  0.997500,3694.60571,3694.60229
  1.000000,7646.79492,3694.60376
  1.002500,7646.79492,3694.60376
  1.005000,7646.79492,5870.98633
  1.007500,7646.79492,6848.85986
  1.010000,7646.79492,7288.23975
  1.012500,7646.79492,7574.40479
  1.015000,7646.79492,7574.40479
  1.017500,7646.79492,7632.18311
  1.020000,7646.79492,7632.18311
  1.022500,7646.79492,7643.84961
  1.025000,7646.79492,7643.84961
  1.027500,7646.79492,7645.47607
  1.030000,7646.79492,7646.51953
  1.032500,7646.79492,7646.51953
  1.035000,7646.79492,7646.68848
  1.037500,7646.79492,7646.77588
  1.040000,7646.79492,7646.79688
  1.042500,7646.79492,7646.75488
  1.045000,7646.79492,7646.75488
  1.047500,7646.79492,7646.84521
  1.050000,7646.79492,7646.75342
  1.052500,7646.79492,7646.78906
  1.055000,7646.79492,7646.78516
  1.057500,7646.79492,7646.78760
  1.060000,7646.79492,7646.80762
  1.062500,7646.79492,7646.77539
  1.065000,7646.79492,7646.81396
  1.067500,7646.79492,7646.81396
  1.070000,7646.79492,7646.80908
  1.072500,7646.79492,7646.80176
  1.075000,7646.79492,7646.80322
  1.077500,7646.79492,7646.79102
  1.080000,7646.79492,7646.79102
  1.082500,7646.79492,7646.80957
  1.085000,7646.79492,7646.79102
  1.087500,7646.79492,7646.80615
  1.090000,7646.79492,7646.80615
  1.092500,7646.79492,7646.78857
  1.095000,7646.79492,7646.78271
  1.097500,7646.79492,7646.75830
  1.100000,7646.79492,7646.81055
  1.102500,7646.79492,7646.87549
  1.105000,7646.79492,7646.81494
  1.107500,7646.79492,7646.81494
  1.110000,7646.79492,7646.84863
  1.112500,7646.79492,7646.77051
  1.115000,7646.79492,7646.76367
  1.117500,7646.79492,7646.76367
  1.120000,7646.79492,7646.80957
  1.122500,7646.79492,7646.80957
  1.125000,7646.79492,7646.80127
  1.127500,7646.79492,7646.79248
  1.130000,7646.79492,7646.79980
  1.132500,7646.79492,7646.79980
  1.135000,7646.79492,7646.80957
  1.137500,7646.79492,7646.78955
  1.140000,7646.79492,7646.80225
  1.142500,7646.79492,7646.78662
  1.145000,7646.79492,7646.78662
  1.147500,7646.79492,7646.77832
  1.150000,7646.79492,7646.80322
  1.152500,7646.79492,7646.78809
  1.155000,7646.79492,7646.80762
  1.157500,7646.79492,7646.80762
  1.160000,7646.79492,7646.78760
  1.162500,7646.79492,7646.80566
  1.165000,7646.79492,7646.80566
  1.167500,7646.79492,7646.79053
  1.170000,7646.79492,7646.80664
  1.172500,7646.79492,7646.80664
  1.175000,7646.79492,7646.79053
  1.177500,7646.79492,7646.78857
  1.180000,7646.79492,7646.80518
  1.182500,7646.79492,7646.79053
  1.185000,7646.79492,7646.80566
  1.187500,7646.79492,7646.79053
  1.190000,7646.79492,7646.79053
  1.192500,7646.79492,7646.78955
  1.195000,7646.79492,7646.80566
  1.197500,6430.97461,7646.78809
  1.200000,6430.97461,7646.78809
  1.202500,6430.97461,7646.80566
  1.205000,6430.97461,7245.95898
  1.207500,6430.97461,6977.27441
  1.210000,6430.97461,6676.43164
  1.212500,6430.97461,6676.43164
  1.215000,6430.97461,6595.48145
  1.217500,6430.97461,6504.90967
  1.220000,6430.97461,6480.50977
  1.222500,6430.97461,6480.50977
  1.225000,6430.97461,6464.21973
  1.227500,6430.97461,6445.87793
  1.230000,6430.97461,6445.87793
  1.232500,6430.97461,6441.00537
  1.235000,6430.97461,6435.43994
  1.237500,6430.97461,6435.43994
  1.240000,6430.97461,6433.00488
  1.242500,6430.97461,6432.30811
  1.245000,6430.97461,6431.90625
  1.247500,6430.97461,6431.57861
  1.250000,6430.97461,6431.57861
  1.252500,6430.97461,6431.34424
  1.255000,6430.97461,6431.27979
  1.257500,6430.97461,6431.16748
  1.260000,6430.97461,6431.08057
  1.262500,6430.97461,6431.02490
  1.265000,6430.97461,6431.02490
  1.267500,6430.97461,6431.03418
  1.270000,6430.97461,6431.03418
  1.272500,6430.97461,6430.95410
  1.275000,6430.97461,6430.95410
  1.277500,6430.97461,6431.00439
  1.280000,6430.97461,6430.98535
  1.282500,6430.97461,6431.00049
  1.285000,6430.97461,6430.97510
  1.287500,6430.97461,6430.97510
  1.290000,6430.97461,6430.94189
  1.292500,6430.97461,6431.00439
  1.295000,6430.97461,6430.98730
  1.297500,6430.97461,6431.00879
  1.300000,6430.97461,6431.00879
  1.302500,6430.97461,6430.97803
  1.305000,6430.97461,6430.94141
  1.307500,6430.97461,6430.98730
  1.310000,6430.97461,6430.97754
  1.312500,6430.97461,6430.97266
  1.315000,6430.97461,6430.96924
  1.317500,6430.97461,6430.98145
  1.320000,6430.97461,6430.98145
  1.322500,6430.97461,6430.98926
  1.325000,6430.97461,6430.95166
  1.327500,6430.97461,6431.00049
  1.330000,6430.97461,6431.00049
  1.332500,6430.97461,6430.96680
  1.335000,6430.97461,6430.94873
  1.337500,6430.97461,6431.00488
  1.340000,6430.97461,6430.93945
  1.342500,6430.97461,6430.99902
  1.345000,6430.97461,6430.98633
  1.347500,6430.97461,6430.98633
  1.350000,6430.97461,6430.95898
  1.352500,6430.97461,6430.99854
  1.355000,6430.97461,6430.96729
  1.357500,6430.97461,6430.94580
  1.360000,6430.97461,6431.00439
  1.362500,6430.97461,6430.97607
  1.365000,6430.97461,6430.94189
  1.367500,6430.97461,6430.98096
  1.370000,6430.97461,6430.95557
  1.372500,6430.97461,6430.95557
  1.375000,6430.97461,6430.99854
  1.377500,6430.97461,6430.97070
  1.380000,6430.97461,6430.97070
  1.382500,6430.97461,6430.97070
  1.385000,6430.97461,6430.98438
  1.387500,6430.97461,6430.95117
  1.390000,6430.97461,6430.99902
  1.392500,6430.97461,6430.95557
  1.395000,6430.97461,6431.00000
  1.397500,6430.97461,6431.00000
  1.400000,1892.11108,6430.96777
  1.402500,1892.11108,4934.62158
  1.405000,1892.11108,3931.55615
  1.407500,1892.11108,3259.18677
  1.410000,1892.11108,2808.46753
  1.412500,1892.11108,2506.39062
  1.415000,1892.11108,2303.87158
  1.417500,1892.11108,2303.87158
  1.420000,1892.11108,2077.12280
  1.422500,1892.11108,2016.13025
  1.425000,1892.11108,1975.24268
  1.427500,1892.11108,1975.24268
  1.430000,1892.11108,1929.46265
  1.432500,1892.11108,1917.15796
  1.435000,1892.11108,1917.15796
  1.437500,1892.11108,1908.89294
  1.440000,1892.11108,1899.65295
  1.442500,1892.11108,1897.18420
  1.445000,1892.11108,1897.18420
  1.447500,1892.11108,1895.48804
  1.450000,1892.11108,1893.63574
  1.452500,1892.11108,1893.13208
  1.455000,1892.11108,1893.13208
  1.457500,1892.11108,1892.79968
  1.460000,1892.11108,1892.56860
  1.462500,1892.11108,1892.32202
  1.465000,1892.11108,1892.32202
  1.467500,1892.11108,1892.25244
  1.470000,1892.11108,1892.20715
  1.475000,1892.11108,1892.17310
  1.475000,1892.11108,1892.14001
  1.477500,1892.11108,1892.13586
  1.480000,1892.11108,1892.11975
  1.482500,1892.11108,1892.11975
  1.485000,1892.11108,1892.11646
  1.487500,1892.11108,1892.12085
  1.490000,1892.11108,1892.12085
  1.492500,1892.11108,1892.10962
  1.495000,1892.11108,1892.10962
  1.497500,1892.11108,1892.11316
  1.500000,1892.11108,1892.10779
  1.502500,1892.11108,1892.10779
  1.505000,1892.11108,1892.10828
  1.507500,1892.11108,1892.11230
  1.510000,1892.11108,1892.11731
  1.512500,1892.11108,1892.10742
  1.515000,1892.11108,1892.11206
  1.517500,1892.11108,1892.11719
  1.520000,1892.11108,1892.11719
  1.522500,1892.11108,1892.10730
  1.525000,1892.11108,1892.10791
  1.527500,1892.11108,1892.11719
  1.530000,1892.11108,1892.10730
  1.532500,1892.11108,1892.10791
  1.535000,1892.11108,1892.10791
  1.537500,1892.11108,1892.11719
  1.540000,1892.11108,1892.11719
  1.542500,1892.11108,1892.10730
  1.545000,1892.11108,1892.10791
  1.550000,1892.11108,1892.11206
  1.550000,1892.11108,1892.10730
  1.552500,1892.11108,1892.10730
  1.555000,1892.11108,1892.11206
  1.557500,1892.11108,1892.11206
  1.560000,1892.11108,1892.11719
  1.562500,1892.11108,1892.10718
  1.565000,1892.11108,1892.10791
  1.567500,1892.11108,1892.11206
  1.570000,1892.11108,1892.03613
  1.572500,1892.11108,1892.17297
  1.575000,1892.11108,1892.12744
  1.577500,1892.11108,1892.11169
  1.580000,1892.11108,1892.10706
  1.582500,1892.11108,1892.10706
  1.585000,1892.11108,1892.10730
  1.587500,1892.11108,1892.11658
  1.590000,1892.11108,1892.10596
  1.592500,1892.11108,1892.10596
  1.595000,1892.11108,1892.10645
  1.597500,1892.11108,1892.12976
  1.600000,8873.55078,1892.10071
  1.602500,8873.55078,1892.10071
  1.605000,8873.55078,5736.58936
  1.607500,8873.55078,7464.02393
  1.610000,8873.55078,8240.22266
  1.612500,8873.55078,8588.95703
  1.615000,8873.55078,8745.69824
  1.617500,8873.55078,8847.73926
  1.620000,8873.55078,8861.94043
  1.622500,8873.55078,8868.33887
  1.625000,8873.55078,8871.21484
  1.627500,8873.55078,8872.49512
  1.630000,8873.55078,8873.07617
  1.632500,8873.55078,8873.07617
  1.635000,8873.55078,8873.45117
  1.637500,8873.55078,8873.45117
  1.640000,8873.55078,8873.53613
  1.642500,8873.55078,8873.53613
  1.645000,8873.55078,8873.54590
  1.647500,8873.55078,8873.55273
  1.650000,8873.55078,8873.54590
  1.652500,8873.55078,8873.54590
  1.655000,8873.55078,8873.54883
  1.657500,8873.55078,8873.54688
  1.660000,8873.55078,8873.54980
  1.662500,8873.55078,8873.54980
  1.665000,8873.55078,8873.55469
  1.667500,8873.55078,8873.55078
  1.670000,8873.55078,8873.55566
  1.672500,8873.55078,8873.55566
  1.675000,8873.55078,8873.55078
  1.677500,8873.55078,8873.55566
  1.680000,8873.55078,8873.55566
  1.682500,8873.55078,8873.54492
  1.685000,8873.55078,8873.55566
  1.687500,8873.55078,8873.55566
  1.690000,8873.55078,8873.54492
  1.692500,8873.55078,8873.55176
  1.695000,8873.55078,8873.54492
  1.697500,8873.55078,8873.54492
  1.700000,8873.55078,8873.55176
  1.702500,8873.55078,8873.55566
  1.705000,8873.55078,8873.55176
  1.707500,8873.55078,8873.55176
  1.710000,8873.55078,8873.55664
  1.712500,8873.55078,8873.54395
  1.715000,8873.55078,8873.55176
  1.717500,8873.55078,8873.55566
  1.720000,8873.55078,8873.55176
  1.722500,8873.55078,8873.55664
  1.725000,8873.55078,8873.55664
  1.727500,8873.55078,8873.54395
  1.730000,8873.55078,8873.55176
  1.732500,8873.55078,8873.54395
  1.735000,8873.55078,8873.55176
  1.737500,8873.55078,8873.55176
  1.740000,8873.55078,8873.54395
  1.742500,8873.55078,8873.54395
  1.745000,8873.55078,8873.55176
  1.747500,8873.55078,8873.55664
  1.750000,8873.55078,8873.55176
  1.752500,8873.55078,8873.55664
  1.755000,8873.55078,8873.54395
  1.757500,8873.55078,8873.54395
  1.760000,8873.55078,8873.54395
  1.762500,8873.55078,8873.63379
  1.765000,8873.55078,8873.63379
  1.767500,8873.55078,8873.60547
  1.770000,8873.55078,8873.55078
  1.772500,8873.55078,8873.56250
  1.775000,8873.55078,8873.56250
  1.777500,8873.55078,8873.52148
  1.780000,8873.55078,8873.58203
  1.782500,8873.55078,8873.56055
  1.785000,8873.55078,8873.53906
  1.787500,8873.55078,8873.53906
  1.790000,8873.55078,8873.55566
  1.792500,8873.55078,8873.55566
  1.795000,8873.55078,8873.54980
  1.797500,8873.55078,8873.55469
  1.800000,7174.60742,8873.54395
  1.802500,7174.60742,8873.54395
  1.805000,7174.60742,8313.44238
  1.807500,7174.60742,7937.99414
  1.810000,7174.60742,7517.61719
  1.812500,7174.60742,7404.53760
  1.815000,7174.60742,7404.53760
  1.817500,7174.60742,7328.72559
  1.820000,7174.60742,7243.86523
  1.822500,7174.60742,7221.03857
  1.825000,7174.60742,7205.71240
  1.827500,7174.60742,7195.45215
  1.830000,7174.60742,7188.60742
  1.832500,7174.60742,7183.97656
  1.835000,7174.60742,7180.88086
  1.837500,7174.60742,7178.83789
  1.840000,7174.60742,7178.83789
  1.842500,7174.60742,7177.42725
  1.845000,7174.60742,7176.48584
  1.847500,7174.60742,7175.89355
  1.850000,7174.60742,7175.45361
  1.852500,7174.60742,7175.16260
  1.855000,7174.60742,7174.85986
  1.857500,7174.60742,7174.85986
  1.860000,7174.60742,7174.76807
  1.862500,7174.60742,7174.74121
  1.865000,7174.60742,7174.68115
  1.867500,7174.60742,7174.64502
  1.870000,7174.60742,7174.65918
  1.872500,7174.60742,7174.62646
  1.875000,7174.60742,7174.66895
  1.877500,7174.60742,7174.66895
  1.880000,7174.60742,7174.59326
  1.882500,7174.60742,7174.59326
  1.885000,7174.60742,7174.60205
  1.887500,7174.60742,7174.60205
  1.890000,7174.60742,7174.61133
  1.892500,7174.60742,7174.61670
  1.895000,7174.60742,7174.61133
  1.897500,7174.60742,7174.62354
  1.900000,7174.60742,7174.62354
  1.902500,7174.60742,7174.60010
  1.905000,7174.60742,7174.56689
  1.907500,7174.60742,7174.61914
  1.910000,7174.60742,7174.61914
  1.912500,7174.60742,7174.61328
  1.915000,7174.60742,7174.62549
  1.917500,7174.60742,7174.56641
  1.920000,7174.60742,7174.56641
  1.922500,7174.60742,7174.62402
  1.925000,7174.60742,7174.61914
  1.927500,7174.60742,7174.61279
  1.930000,7174.60742,7174.62402
  1.932500,7174.60742,7174.59814
  1.935000,7174.60742,7174.56689
  1.937500,7174.60742,7174.62402
  1.940000,7174.60742,7174.61914
  1.942500,7174.60742,7174.61230
  1.945000,7174.60742,7174.62402
  1.947500,7174.60742,7174.59814
  1.950000,7174.60742,7174.56641
  1.952500,7174.60742,7174.62451
  1.955000,7174.60742,7174.62451
  1.957500,7174.60742,7174.61230
  1.960000,7174.60742,7174.62402
  1.962500,7174.60742,7174.59766
  1.965000,7174.60742,7174.56641
  1.967500,7174.60742,7174.61963
  1.970000,7174.60742,7174.61963
  1.972500,7174.60742,7174.61963
  1.975000,7174.60742,7174.62402
  1.977500,7174.60742,7174.56592
  1.980000,7174.60742,7174.62549
  1.982500,7174.60742,7174.62549
  1.985000,7174.60742,7174.61963
  1.987500,7174.60742,7174.61182
  1.990000,7174.60742,7174.62402
  1.992500,7174.60742,7174.59766
  1.995000,7174.60742,7174.56641
  1.997500,7174.60742,7174.62451
  2.000000,2131.39038,7174.61914
  2.002500,2131.39038,5511.97656
  2.005000,2131.39038,4397.43896
  2.007500,2131.39038,4397.43896
  2.010000,2131.39038,3650.33618
  2.012500,2131.39038,2813.90479
  2.015000,2131.39038,2813.90479
  2.017500,2131.39038,2438.07373
  2.020000,2131.39038,2438.07373
  2.022500,2131.39038,2336.99634
  2.025000,2131.39038,2269.19482
  2.027500,2131.39038,2193.30859
  2.030000,2131.39038,2172.89258
  2.032500,2131.39038,2159.20874
  2.035000,2131.39038,2150.04761
  2.037500,2131.39038,2143.88940
  2.040000,2131.39038,2143.88940
  2.042500,2131.39038,2139.76538
  2.045000,2131.39038,2135.17163
  2.047500,2131.39038,2133.90161
  2.050000,2131.39038,2133.90161
  2.052500,2131.39038,2133.07471
  2.055000,2131.39038,2132.52808
  2.057500,2131.39038,2131.95581
  2.060000,2131.39038,2131.73901
  2.062500,2131.39038,2131.73901
  2.065000,2131.39038,2131.59888
  2.067500,2131.39038,2131.59888
  2.070000,2131.39038,2131.49658
  2.072500,2131.39038,2131.45972
  2.075000,2131.39038,2131.43506
  2.077500,2131.39038,2131.41748
  2.080000,2131.39038,2131.40796
  2.082500,2131.39038,2131.41211
