time[s],setpoint[kRPM],velocity[kRPM]
19.572886,3735.51,3760.57
19.578121,3735.51,3760.43
19.58331,3735.51,3760.43
19.588491,3735.51,3760.29
19.59374,3735.51,3760.0
19.59897,3735.51,3760.0
19.604176,3735.51,3760.0
19.60942,3735.51,3759.57
19.614635,3735.51,3759.43
19.619938,3735.51,3759.43
19.625122,3735.51,3759.14
19.630354,3735.51,3759.0
19.635576,3735.51,3759.0
19.640818,3735.51,3758.86
19.646645,3735.51,3758.71
19.651869,3735.51,3758.71
19.657173,3735.51,3758.43
19.666603,3735.51,3758.29
19.671768,3735.51,3758.29
19.677174,3735.51,3758.29
19.682325,3735.51,3758.0
19.687468,3735.51,3758.0
19.692661,3735.51,3758.0
19.698227,3735.51,3757.71
19.703373,3735.51,3757.57
19.708542,3735.51,3757.57
19.713741,3735.51,3757.43
19.718851,3735.51,3757.29
19.723959,3735.51,3757.14
19.729109,3735.51,3757.14
19.734377,3735.51,3757.0
19.739489,3735.51,3756.71
19.744602,3735.51,3756.71
19.749754,3735.51,3756.71
19.754883,3735.51,3756.57
19.760077,3735.51,3756.29
19.766897,3735.51,3756.14
19.772137,3735.51,3756.14
19.77735,3735.51,3756.0
19.782545,3735.51,3755.71
19.787739,3735.51,3755.57
19.792938,3735.51,3755.71
19.798113,3735.51,3755.43
19.80327,3735.51,3755.29
19.808434,3735.51,3755.14
19.813591,3735.51,3755.29
19.818764,3735.51,3755.14
19.823874,3735.51,3754.86
19.829018,3735.51,3754.71
19.834143,3735.51,3754.86
19.839249,3735.51,3754.71
19.844404,3735.51,3754.57
19.849527,3735.51,3754.43
19.854633,3735.51,3754.43
19.859735,3735.51,3754.43
19.864891,3735.51,3754.14
19.870024,3735.51,3754.0
19.875193,3735.51,3754.14
19.880316,3735.51,3754.0
19.88547,3735.51,3753.86
19.89063,3735.51,3753.71
19.895912,3735.51,3753.86
19.901182,3735.51,3753.57
19.9064,3735.51,3753.43
19.911598,3735.51,3753.43
19.916872,3735.51,3753.43
19.922106,3735.51,3753.14
19.927338,3735.51,3753.14
19.93252,3735.51,3753.14
19.93778,3735.51,3753.0
19.942968,3735.51,3752.86
19.948225,3735.51,3753.0
19.953465,3735.51,3752.71
19.9587,3735.51,3752.57
19.96387,3735.51,3752.57
19.969046,3735.51,3752.43
19.974216,3735.51,3752.29
19.979422,3735.51,3752.14
19.984655,3735.51,3752.14
19.989853,3735.51,3752.14
19.995096,3735.51,3751.86
20.000347,4861.96,3751.86
20.005606,4861.96,3752.29
20.010845,4861.96,3753.71
20.016079,4861.96,3757.0
20.021349,4861.96,3762.86
20.026567,4861.96,3770.71
20.031824,4861.96,3780.71
20.03699,4861.96,3792.43
20.042206,4861.96,3805.57
20.047565,4861.96,3821.14
20.052895,4861.96,3837.57
20.058155,4861.96,3855.0
20.063356,4861.96,3872.71
20.068548,4861.96,3891.71
20.073784,4861.96,3911.43
20.078959,4861.96,3930.57
20.084179,4861.96,3950.71
20.089424,4861.96,3971.0
20.094713,4861.96,3991.86
20.099997,4861.96,4012.14
20.105331,4861.96,4033.0
20.110626,4861.96,4053.57
20.115932,4861.96,4074.0
20.12116,4861.96,4094.0
20.126413,4861.96,4113.71
20.131666,4861.96,4133.57
20.136868,4861.96,4153.0
20.142073,4861.96,4172.29
20.14732,4861.96,4191.43
20.152521,4861.96,4210.43
20.157728,4861.96,4229.43
20.162962,4861.96,4247.71
20.168188,4861.96,4266.29
20.17338,4861.96,4284.57
20.178623,4861.96,4303.14
20.183842,4861.96,4321.0
20.189095,4861.96,4339.29
20.194405,4861.96,4357.86
20.199766,4861.96,4376.43
20.204979,4861.96,4394.43
20.210213,4861.96,4412.43
20.21542,4861.96,4430.14
20.220676,4861.96,4448.0
20.225937,4861.96,4466.0
20.2312,4861.96,4484.0
20.236456,4861.96,4502.0
20.241632,4861.96,4520.0
20.246828,4861.96,4537.71
20.252031,4861.96,4555.29
20.257221,4861.96,4572.86
20.262447,4861.96,4590.86
20.267632,4861.96,4608.71
20.272888,4861.96,4626.57
20.278131,4861.96,4644.57
20.28332,4861.96,4662.43
20.288504,4861.96,4680.29
20.293722,4861.96,4698.14
20.298939,4861.96,4716.0
20.304104,4861.96,4733.86
20.30928,4861.96,4751.57
20.314465,4861.96,4769.29
20.319649,4861.96,4786.86
20.324886,4861.96,4803.43
20.330135,4861.96,4818.71
20.335373,4861.96,4831.43
20.34078,4861.96,4842.43
20.34598,4861.96,4851.0
20.351185,4861.96,4857.57
20.356401,4861.96,4862.71
20.361605,4861.96,4866.14
20.36687,4861.96,4868.57
20.372295,4861.96,4869.86
20.377535,4861.96,4870.29
20.382837,4861.96,4870.0
20.388256,4861.96,4869.14
20.393505,4861.96,4867.86
20.398722,4861.96,4866.14
20.403915,4861.96,4864.29
20.409096,4861.96,4862.43
20.41437,4861.96,4860.29
20.419605,4861.96,4858.43
20.42486,4861.96,4856.43
20.430105,4861.96,4854.57
20.435362,4861.96,4852.86
20.440617,4861.96,4851.29
20.44587,4861.96,4850.0
20.451122,4861.96,4848.71
20.45655,4861.96,4847.57
20.46176,4861.96,4846.57
20.46719,4861.96,4845.86
20.472485,4861.96,4845.14
20.47774,4861.96,4844.71
20.482952,4861.96,4844.29
20.488148,4861.96,4844.0
20.493404,4861.96,4843.86
20.498678,4861.96,4843.71
20.503862,4861.96,4843.71
20.509045,4861.96,4843.86
20.51422,4861.96,4843.86
20.519468,4861.96,4844.0
20.524704,4861.96,4844.14
20.529955,4861.96,4844.29
20.535217,4861.96,4844.43
20.540628,4861.96,4844.71
20.545918,4861.96,4844.86
20.551136,4861.96,4845.14
20.556356,4861.96,4845.29
20.561579,4861.96,4845.43
20.56681,4861.96,4845.71
20.572052,4861.96,4845.86
20.577284,4861.96,4846.0
20.582466,4861.96,4846.14
20.587643,4861.96,4846.29
20.593061,4861.96,4846.43
20.598356,4861.96,4846.57
20.603592,4861.96,4846.71
20.608799,4861.96,4846.71
20.614033,4861.96,4846.86
20.619194,4861.96,4847.0
20.62438,4861.96,4847.14
20.629557,4861.96,4847.29
20.634811,4861.96,4847.29
20.640083,4861.96,4847.43
20.645327,4861.96,4847.43
20.650549,4861.96,4847.43
20.65579,4861.96,4847.57
20.661028,4861.96,4847.71
20.666239,4861.96,4847.71
20.67147,4861.96,4847.71
20.676699,4861.96,4847.86
20.68195,4861.96,4847.86
20.687136,4861.96,4848.0
20.692343,4861.96,4848.0
20.69754,4861.96,4848.0
20.702705,4861.96,4848.14
20.70789,4861.96,4848.29
20.713053,4861.96,4848.43
20.718185,4861.96,4848.43
20.723318,4861.96,4848.57
20.728441,4861.96,4848.71
20.733603,4861.96,4848.71
20.738726,4861.96,4848.86
20.743837,4861.96,4848.86
20.74894,4861.96,4848.86
20.75404,4861.96,4849.0
20.759203,4861.96,4849.0
20.764399,4861.96,4849.0
20.769583,4861.96,4849.14
20.774832,4861.96,4849.14
20.780075,4861.96,4849.29
20.785301,4861.96,4849.29
20.790508,4861.96,4849.43
20.795773,4861.96,4849.43
20.800966,4861.96,4849.57
20.806192,4861.96,4849.57
20.811352,4861.96,4849.71
20.816536,4861.96,4849.71
20.821705,4861.96,4849.71
20.82683,4861.96,4849.86
20.831966,4861.96,4849.86
20.837091,4861.96,4849.86
20.842285,4861.96,4850.0
20.84741,4861.96,4850.0
20.852526,4861.96,4850.14
20.857676,4861.96,4850.29
20.862864,4861.96,4850.29
20.868034,4861.96,4850.43
20.873123,4861.96,4850.43
20.878212,4861.96,4850.57
20.88336,4861.96,4850.43
20.888502,4861.96,4850.57
20.893637,4861.96,4850.57
20.898787,4861.96,4850.57
20.903976,4861.96,4850.71
20.90919,4861.96,4850.71
20.914434,4861.96,4850.86
20.919594,4861.96,4850.86
20.924898,4861.96,4851.0
20.93016,4861.96,4851.0
20.935387,4861.96,4851.0
20.940659,4861.96,4851.14
20.94589,4861.96,4851.14
20.95114,4861.96,4851.29
20.956476,4861.96,4851.29
20.962084,4861.96,4851.29
20.967327,4861.96,4851.29
20.972555,4861.96,4851.43
20.977808,4861.96,4851.57
20.983059,4861.96,4851.57
20.988214,4861.96,4851.71
20.993359,4861.96,4851.71
20.9985,4861.96,4851.71
21.00373,5108.07,4851.86
21.008877,5108.07,4852.43
21.014002,5108.07,4854.0
21.019142,5108.07,4857.29
21.024422,5108.07,4863.14
21.029585,5108.07,4870.86
21.034735,5108.07,4880.43
21.039867,5108.07,4891.86
21.045034,5108.07,4905.0
21.050175,5108.07,4919.0
21.055292,5108.07,4934.43
21.06041,5108.07,4951.14
21.065544,5108.07,4968.29
21.07069,5108.07,4986.43
21.075817,5108.07,5004.57
21.080963,5108.07,5022.29
21.08609,5108.07,5039.0
21.091234,5108.07,5053.86
21.096394,5108.07,5066.71
21.101532,5108.07,5077.71
21.106674,5108.07,5086.71
21.111876,5108.07,5094.14
21.117027,5108.07,5099.86
21.122156,5108.07,5104.43
21.127361,5108.07,5107.71
21.1325,5108.07,5109.86
21.137724,5108.07,5111.29
21.142939,5108.07,5111.86
21.149412,5108.07,5111.71
21.154587,5108.07,5111.14
21.159733,5108.07,5110.14
21.16486,5108.07,5109.0
21.16997,5108.07,5107.43
21.17513,5108.07,5106.0
21.18025,5108.07,5104.43
21.185398,5108.07,5102.86
21.19064,5108.07,5101.29
21.195925,5108.07,5099.71
21.20129,5108.07,5098.29
21.206646,5108.07,5097.0
21.21199,5108.07,5095.86
21.217215,5108.07,5094.71
21.222439,5108.07,5093.86
21.227627,5108.07,5093.14
21.23285,5108.07,5092.29
21.238066,5108.07,5091.71
21.243309,5108.07,5091.29
21.248543,5108.07,5091.0
21.253714,5108.07,5090.71
21.258917,5108.07,5090.57
21.264105,5108.07,5090.43
21.26928,5108.07,5090.43
21.274508,5108.07,5090.43
21.279669,5108.07,5090.57
21.284897,5108.07,5090.57
21.29009,5108.07,5090.71
21.295555,5108.07,5090.71
21.300861,5108.07,5091.0
21.306261,5108.07,5091.29
21.311707,5108.07,5091.43
21.3169,5108.07,5091.71
21.322186,5108.07,5091.71
21.327358,5108.07,5091.86
21.332575,5108.07,5092.14
21.33781,5108.07,5092.14
21.342999,5108.07,5092.43
21.348232,5108.07,5092.57
21.353434,5108.07,5092.71
21.35865,5108.07,5092.86
21.363894,5108.07,5093.0
21.369081,5108.07,5093.14
21.374329,5108.07,5093.14
21.379688,5108.07,5093.29
21.384907,5108.07,5093.29
21.390081,5108.07,5093.43
21.395267,5108.07,5093.57
21.40045,5108.07,5093.71
21.40576,5108.07,5093.71
21.411,5108.07,5093.71
21.416264,5108.07,5093.71
21.421497,5108.07,5093.71
21.426718,5108.07,5093.86
21.43191,5108.07,5093.86
21.437143,5108.07,5094.0
21.442377,5108.07,5094.14
21.44763,5108.07,5094.29
21.452888,5108.07,5094.29
21.458162,5108.07,5094.43
21.4634,5108.07,5094.43
21.468704,5108.07,5094.43
21.474018,5108.07,5094.43
21.479998,5108.07,5094.57
21.485413,5108.07,5094.57
21.490763,5108.07,5094.57
21.496136,5108.07,5094.86
21.501402,5108.07,5094.86
21.506697,5108.07,5095.0
21.511923,5108.07,5095.14
21.51718,5108.07,5095.14
21.522434,5108.07,5095.14
21.527945,5108.07,5095.14
21.533262,5108.07,5095.29
21.53849,5108.07,5095.43
21.543837,5108.07,5095.57
21.54917,5108.07,5095.43
21.554363,5108.07,5095.57
21.559528,5108.07,5095.57
21.564787,5108.07,5095.71
21.56997,5108.07,5095.86
21.575415,5108.07,5095.86
21.580551,5108.07,5096.0
21.58571,5108.07,5096.0
21.590853,5108.07,5096.0
21.596024,5108.07,5096.0
21.601185,5108.07,5096.14
21.60636,5108.07,5096.14
21.611504,5108.07,5096.14
21.616629,5108.07,5096.14
21.621773,5108.07,5096.14
21.626976,5108.07,5096.29
21.632095,5108.07,5096.29
21.637222,5108.07,5096.43
21.64247,5108.07,5096.43
21.647741,5108.07,5096.57
21.653072,5108.07,5096.57
21.658361,5108.07,5096.71
21.663752,5108.07,5096.71
21.66905,5108.07,5096.71
21.674526,5108.07,5096.86
21.679766,5108.07,5096.86
21.68517,5108.07,5097.0
21.690516,5108.07,5097.0
21.696276,5108.07,5097.0
21.701586,5108.07,5097.14
21.706848,5108.07,5097.14
21.712318,5108.07,5097.14
21.717548,5108.07,5097.14
21.722878,5108.07,5097.29
21.72813,5108.07,5097.29
21.733461,5108.07,5097.43
21.738766,5108.07,5097.57
21.743967,5108.07,5097.57
21.749195,5108.07,5097.71
21.754423,5108.07,5097.71
21.759665,5108.07,5097.71
21.764862,5108.07,5097.86
21.77011,5108.07,5097.86
21.775343,5108.07,5097.86
21.780603,5108.07,5097.86
21.785892,5108.07,5098.0
21.791183,5108.07,5098.0
21.796482,5108.07,5098.0
21.801804,5108.07,5098.0
21.807268,5108.07,5098.0
21.81259,5108.07,5098.14
21.817814,5108.07,5098.14
21.823044,5108.07,5098.14
21.828316,5108.07,5098.14
21.833555,5108.07,5098.14
21.838797,5108.07,5098.29
21.84402,5108.07,5098.29
21.849289,5108.07,5098.43
21.854471,5108.07,5098.43
21.859728,5108.07,5098.57
21.86494,5108.07,5098.57
21.87025,5108.07,5098.71
21.87554,5108.07,5098.57
21.880884,5108.07,5098.71
21.88618,5108.07,5098.71
21.891449,5108.07,5098.71
21.896908,5108.07,5098.86
21.902231,5108.07,5098.71
21.907465,5108.07,5098.86
21.912685,5108.07,5098.71
21.917877,5108.07,5098.86
21.923134,5108.07,5098.86
21.928328,5108.07,5098.86
21.933584,5108.07,5099.0
21.938807,5108.07,5099.0
21.944014,5108.07,5099.14
21.949217,5108.07,5099.14
21.954432,5108.07,5099.14
21.959726,5108.07,5099.14
21.964914,5108.07,5099.29
21.970173,5108.07,5099.43
21.975418,5108.07,5099.57
21.980705,5108.07,5099.71
21.985933,5108.07,5099.71
21.991194,5108.07,5099.71
21.996374,5108.07,5099.86
22.001554,3796.45,5099.86
22.006779,3796.45,5099.43
22.012005,3796.45,5098.0
22.017227,3796.45,5094.43
22.022408,3796.45,5089.0
22.027666,3796.45,5081.14
22.032873,3796.45,5071.29
22.038052,3796.45,5059.86
22.043303,3796.45,5046.57
22.05025,3796.45,5026.71
22.055502,3796.45,5010.14
22.06081,3796.45,4992.86
22.067265,3796.45,4970.57
22.072527,3796.45,4951.57
22.07778,3796.45,4932.14
22.083286,3796.45,4911.29
22.088564,3796.45,4891.57
22.093834,3796.45,4870.86
22.099264,3796.45,4850.43
22.104507,3796.45,4830.14
22.109762,3796.45,4810.29
22.115015,3796.45,4790.0
22.120275,3796.45,4770.14
22.125555,3796.45,4750.43
22.130821,3796.45,4730.71
22.136135,3796.45,4711.0
22.141336,3796.45,4691.86
22.146597,3796.45,4672.57
22.151827,3796.45,4653.86
22.157,3796.45,4635.0
22.162151,3796.45,4616.71
22.167316,3796.45,4598.14
22.172459,3796.45,4580.29
22.177595,3796.45,4562.29
22.182762,3796.45,4544.14
22.187893,3796.45,4526.29
22.19304,3796.45,4508.29
22.198174,3796.45,4490.43
22.20331,3796.45,4472.71
22.20844,3796.45,4455.0
22.21357,3796.45,4437.57
22.21869,3796.45,4419.57
22.223825,3796.45,4402.0
22.228977,3796.45,4384.0
22.234112,3796.45,4366.57
22.239246,3796.45,4348.43
22.244345,3796.45,4331.14
22.249454,3796.45,4313.0
22.254608,3796.45,4295.71
22.259722,3796.45,4277.86
22.264866,3796.45,4260.14
22.270027,3796.45,4242.29
22.275179,3796.45,4224.29
22.280561,3796.45,4205.71
22.285686,3796.45,4187.29
22.290848,3796.45,4170.0
22.295988,3796.45,4151.71
22.30117,3796.45,4133.71
22.30633,3796.45,4116.29
22.31149,3796.45,4097.57
22.316685,3796.45,4079.43
22.321787,3796.45,4062.29
22.326963,3796.45,4043.14
22.33211,3796.45,4025.29
22.337263,3796.45,4008.0
22.3424,3796.45,3989.57
22.347557,3796.45,3970.71
22.352697,3796.45,3953.14
22.35795,3796.45,3934.71
22.363241,3796.45,3915.86
22.36851,3796.45,3897.29
22.373718,3796.45,3879.0
22.37914,3796.45,3862.0
22.384388,3796.45,3846.71
22.389631,3796.45,3833.71
22.394865,3796.45,3823.14
22.402199,3796.45,3812.0
22.40745,3796.45,3806.14
22.41279,3796.45,3801.57
22.418087,3796.45,3798.86
22.423376,3796.45,3797.29
22.428673,3796.45,3796.43
22.434013,3796.45,3796.71
22.439407,3796.45,3797.71
22.444918,3796.45,3799.14
22.450195,3796.45,3801.0
22.45554,3796.45,3802.86
22.460836,3796.45,3805.14
22.46619,3796.45,3807.43
22.471535,3796.45,3809.57
22.476826,3796.45,3812.0
22.482243,3796.45,3814.0
22.487494,3796.45,3816.0
22.492779,3796.45,3817.86
22.498066,3796.45,3819.14
22.5034,3796.45,3820.71
22.508667,3796.45,3821.86
22.514244,3796.45,3822.86
22.519554,3796.45,3823.86
22.524872,3796.45,3824.29
22.530077,3796.45,3825.0
22.535275,3796.45,3825.43
22.540438,3796.45,3825.57
22.54565,3796.45,3825.71
22.550821,3796.45,3826.0
22.555946,3796.45,3825.86
22.561108,3796.45,3825.71
22.56623,3796.45,3825.71
22.571388,3796.45,3825.43
22.576529,3796.45,3825.14
22.58169,3796.45,3825.0
22.58683,3796.45,3824.86
22.591995,3796.45,3824.43
22.597183,3796.45,3824.14
22.60244,3796.45,3824.0
22.607658,3796.45,3823.57
22.61288,3796.45,3823.29
22.618076,3796.45,3823.14
22.623352,3796.45,3822.71
22.628578,3796.45,3822.57
22.634018,3796.45,3822.43
22.639215,3796.45,3822.0
22.644411,3796.45,3821.86
22.649664,3796.45,3821.71
22.65493,3796.45,3821.29
22.660198,3796.45,3821.29
22.665487,3796.45,3821.14
22.670746,3796.45,3820.86
22.676023,3796.45,3820.86
22.68128,3796.45,3820.57
22.686508,3796.45,3820.29
22.691763,3796.45,3820.43
22.69699,3796.45,3820.29
22.702213,3796.45,3820.0
22.707548,3796.45,3820.0
22.712801,3796.45,3819.86
22.71803,3796.45,3819.71
22.723284,3796.45,3819.71
22.728504,3796.45,3819.71
22.73374,3796.45,3819.43
22.73897,3796.45,3819.43
22.744354,3796.45,3819.29
22.749582,3796.45,3819.14
22.754839,3796.45,3819.14
22.760088,3796.45,3818.86
22.765333,3796.45,3818.71
22.770592,3796.45,3818.86
22.7758,3796.45,3818.71
22.781199,3796.45,3818.57
22.786367,3796.45,3818.57
22.791533,3796.45,3818.29
22.797152,3796.45,3818.29
22.802654,3796.45,3818.14
22.808277,3796.45,3818.0
22.813417,3796.45,3818.0
22.819118,3796.45,3817.71
22.82428,3796.45,3817.71
22.829443,3796.45,3817.57
22.834616,3796.45,3817.43
22.839752,3796.45,3817.29
22.84491,3796.45,3817.29
22.85006,3796.45,3817.0
22.85519,3796.45,3816.86
22.86031,3796.45,3816.86
22.865437,3796.45,3816.71
22.870565,3796.45,3816.57
22.875694,3796.45,3816.43
22.880823,3796.45,3816.43
22.885942,3796.45,3816.29
22.891056,3796.45,3816.14
22.896212,3796.45,3816.14
22.901344,3796.45,3816.0
22.906466,3796.45,3815.71
22.911621,3796.45,3815.71
22.916786,3796.45,3815.71
22.92192,3796.45,3815.43
22.927197,3796.45,3815.29
22.932333,3796.45,3815.43
22.937515,3796.45,3815.14
22.942667,3796.45,3814.86
22.947876,3796.45,3815.0
22.953337,3796.45,3814.86
22.958595,3796.45,3814.71
22.964706,3796.45,3814.57
22.970034,3796.45,3814.57
22.97536,3796.45,3814.57
22.980766,3796.45,3814.29
22.986156,3796.45,3814.43
22.991528,3796.45,3814.14
22.996922,3796.45,3814.14
23.002344,3664.15,3814.14
23.007574,3664.15,3813.29
23.012867,3664.15,3811.86
23.018076,3664.15,3808.43
23.023254,3664.15,3802.57
23.028498,3664.15,3794.71
23.03376,3664.15,3784.57
23.039005,3664.15,3772.57
23.044216,3664.15,3759.71
23.049417,3664.15,3745.71
23.054636,3664.15,3732.43
23.059896,3664.15,3720.57
23.065079,3664.15,3709.86
23.07036,3664.15,3700.71
23.075567,3664.15,3692.57
23.080828,3664.15,3685.86
23.086031,3664.15,3680.43
23.09125,3664.15,3676.29
23.096443,3664.15,3672.86
23.101707,3664.15,3670.14
23.1069,3664.15,3668.57
23.112059,3664.15,3667.57
23.117285,3664.15,3667.14
23.122583,3664.15,3666.86
23.127775,3664.15,3667.14
23.132942,3664.15,3667.71
23.138138,3664.15,3668.71
23.143349,3664.15,3669.57
23.148523,3664.15,3670.43
23.15382,3664.15,3671.71
23.159107,3664.15,3672.86
23.164295,3664.15,3673.86
23.169619,3664.15,3675.0
23.174822,3664.15,3676.0
23.180063,3664.15,3677.0
23.185362,3664.15,3677.86
23.190615,3664.15,3678.43
23.195864,3664.15,3679.29
23.201052,3664.15,3679.86
23.20638,3664.15,3680.29
23.211555,3664.15,3680.57
23.216824,3664.15,3681.0
23.222055,3664.15,3681.29
23.227303,3664.15,3681.29
23.232466,3664.15,3681.43
23.23767,3664.15,3681.43
23.242985,3664.15,3681.57
23.248236,3664.15,3681.43
23.253492,3664.15,3681.29
23.258701,3664.15,3681.43
23.263931,3664.15,3681.43
23.26911,3664.15,3681.14
23.27436,3664.15,3681.0
23.279518,3664.15,3680.86
23.2847,3664.15,3680.86
23.289928,3664.15,3680.71
23.295109,3664.15,3680.29
23.300282,3664.15,3680.29
23.30547,3664.15,3680.29
23.310658,3664.15,3680.0
23.315842,3664.15,3679.86
23.321077,3664.15,3679.57
23.326244,3664.15,3679.57
23.331503,3664.15,3679.57
23.336802,3664.15,3679.29
23.342068,3664.15,3679.0
23.347311,3664.15,3679.14
23.35258,3664.15,3679.0
23.357803,3664.15,3678.86
23.363075,3664.15,3678.71
23.368263,3664.15,3678.71
23.373453,3664.15,3678.71
23.37872,3664.15,3678.43
23.383968,3664.15,3678.29
23.389194,3664.15,3678.29
23.3945,3664.15,3678.29
23.399849,3664.15,3678.14
23.405071,3664.15,3678.0
23.410389,3664.15,3678.0
23.415668,3664.15,3677.86
23.42094,3664.15,3677.71
23.426252,3664.15,3677.57
23.431519,3664.15,3677.71
23.436768,3664.15,3677.57
23.442034,3664.15,3677.29
23.447483,3664.15,3677.43
23.452824,3664.15,3677.43
23.458128,3664.15,3677.14
23.463406,3664.15,3677.14
23.468876,3664.15,3677.29
23.474104,3664.15,3677.0
23.47936,3664.15,3676.86
23.484646,3664.15,3676.86
23.489948,3664.15,3677.0
23.495392,3664.15,3676.71
23.500708,3664.15,3676.57
23.50602,3664.15,3676.71
23.511257,3664.15,3676.71
23.51655,3664.15,3676.43
23.521828,3664.15,3676.43
23.527086,3664.15,3676.29
23.532288,3664.15,3676.29
23.537474,3664.15,3676.14
23.542631,3664.15,3676.14
23.54782,3664.15,3676.14
23.553019,3664.15,3676.14
23.55831,3664.15,3676.0
23.563515,3664.15,3675.86
23.568687,3664.15,3676.0
23.573893,3664.15,3675.86
23.579077,3664.15,3675.71
23.584248,3664.15,3675.57
23.589504,3664.15,3675.57
23.594725,3664.15,3675.71
23.599928,3664.15,3675.57
23.605156,3664.15,3675.29
23.610561,3664.15,3675.43
23.615854,3664.15,3675.43
23.621038,3664.15,3675.29
23.626453,3664.15,3675.14
23.631891,3664.15,3675.29
23.637154,3664.15,3675.14
23.642496,3664.15,3675.0
23.64796,3664.15,3675.0
23.65329,3664.15,3675.0
23.658604,3664.15,3674.86
23.663809,3664.15,3674.71
23.669027,3664.15,3674.86
23.67424,3664.15,3674.86
23.6796,3664.15,3674.57
23.68484,3664.15,3674.57
23.690039,3664.15,3674.71
23.695442,3664.15,3674.57
23.700846,3664.15,3674.29
23.706144,3664.15,3674.29
23.711573,3664.15,3674.43
23.717041,3664.15,3674.14
23.722324,3664.15,3674.14
23.727524,3664.15,3674.29
23.732735,3664.15,3674.14
23.737923,3664.15,3673.86
23.743141,3664.15,3673.86
23.748365,3664.15,3673.86
23.753618,3664.15,3673.86
23.758884,3664.15,3673.71
23.764088,3664.15,3673.57
23.769297,3664.15,3673.57
23.774542,3664.15,3673.57
23.779737,3664.15,3673.43
23.784895,3664.15,3673.29
23.790155,3664.15,3673.29
23.795404,3664.15,3673.43
23.80082,3664.15,3673.14
23.806238,3664.15,3673.14
23.811668,3664.15,3673.14
23.81706,3664.15,3673.0
23.82235,3664.15,3673.0
23.8278,3664.15,3673.0
23.833082,3664.15,3673.0
23.83841,3664.15,3672.86
23.843699,3664.15,3672.86
23.848883,3664.15,3673.0
23.85411,3664.15,3672.86
23.85939,3664.15,3672.71
23.86465,3664.15,3672.57
23.86991,3664.15,3672.71
23.875154,3664.15,3672.71
23.880445,3664.15,3672.57
23.885715,3664.15,3672.43
23.890945,3664.15,3672.57
